nb_rooms,nb_bedrooms,nb_parking_places,nb_boxes,nb_photos,has_a_balcony,nb_terraces,has_a_cellar,has_a_garage,has_air_conditioning,last_floor,upper_floors,price,has_energy_cert,has_ghg_value,dist_paris,dist_lyon,dist_marseille,dist_toulouse,dist_bordeaux,dist_nice,dist_nantes,dist_lille,dist_min_ciudad,log_size,property_group_appartement,property_group_lujo,property_group_maison
4.0,3.0,0,0,10,0,0,1,0,0,0,0,1530000,0,0,6.415378762547116,395.78394491208843,664.0687724330857,588.7188384454985,497.6191504424328,689.8338919944836,338.04775393184764,203.84233886796602,6.415378762547116,4.875197323201151,True,False,False
3.0,2.0,0,0,7,0,0,1,0,0,0,0,730000,0,0,5.380066124260297,394.34030005811303,662.6667441987715,587.6807153067817,497.0021098708036,688.3780033073978,338.2187390440464,204.70352641431512,5.380066124260297,4.2626798770413155,True,False,False
2.0,1.0,0,0,3,0,0,0,0,0,0,0,315000,0,0,7.360366798667643,398.6273898730116,667.293542784207,592.7743499267459,501.6651278006849,692.3814556592388,341.10252726108786,199.72734647160405,7.360366798667643,3.4965075614664802,True,False,False
2.0,1.0,0,0,1,0,0,0,0,0,0,0,500000,0,0,6.692937683889809,397.8870493692527,666.5373978468944,592.0792433756377,501.11810823830496,691.6606827775535,340.9096680022029,200.36430085468203,6.692937683889809,3.8918202981106265,True,False,False
5.0,4.0,1,0,1,1,0,1,0,0,0,0,1530000,0,0,6.174486655803757,397.3998837224575,666.0791161974663,591.793819294322,501.00034588399615,691.1584447347401,341.0729772911254,200.57747129615464,6.174486655803757,4.948759890378168,True,False,False
5.0,3.0,1,0,1,1,0,1,0,0,0,0,1080000,0,0,6.9463615074379685,398.15144850605043,666.799146973383,592.2911754196844,501.26231802601166,691.9239942139601,340.917208734348,200.1804736070286,6.9463615074379685,4.6443908991413725,True,False,False
4.0,2.0,0,0,1,0,0,1,0,0,0,0,1320000,0,0,5.77194523500607,395.5468632084674,663.9258378351343,588.9244029478712,498.0457914893151,689.5355609559977,338.7046669958186,203.53081648794492,5.77194523500607,4.532599493153256,True,False,False
4.0,3.0,1,0,1,1,0,1,0,0,0,0,1250000,0,0,7.113752091022723,398.3160386912738,666.957636198428,592.403661422801,501.32474491073293,692.0910702741102,340.88921137662976,200.08961439573974,7.113752091022723,4.59511985013459,True,False,False
4.0,2.0,1,0,1,0,0,0,0,0,0,0,1355000,0,0,6.343068636548692,397.45928180797716,666.08973553947,591.6307686850711,500.736303476387,691.2518343284445,340.72005023464186,200.78910562058553,6.343068636548692,4.672828834461906,True,False,False
4.0,3.0,1,0,1,1,0,1,0,0,0,0,970000,0,0,7.065706116401606,398.30050528892633,666.9585238351466,592.4623336200382,501.41637111395823,692.0640378061912,341.0085992499257,200.0146114390601,7.065706116401606,4.532599493153256,True,False,False
8.0,5.0,0,0,1,0,0,0,0,0,0,0,1675000,0,0,7.02904471240189,398.3104995257814,666.9928776985303,592.5773996389263,501.5725111434789,692.056554255136,341.1893153607452,199.87862054050137,7.02904471240189,5.081404364984463,False,False,True
3.0,2.0,1,0,1,1,0,1,0,0,0,0,840000,0,0,6.704692508778906,398.0513334785713,666.7788612139925,592.5561473725162,501.6936319112099,691.7679779384193,341.4960629860546,199.83464011124894,6.704692508778906,4.2626798770413155,True,False,False
2.0,1.0,0,0,9,0,1,0,0,0,0,0,318000,0,0,641.4917138537337,263.6897844297654,28.330856592654666,291.56646330308007,476.79009930589933,181.76295903007588,668.2101093370743,818.0975977700897,28.330856592654666,8.385716828627851,True,False,False
2.0,1.0,0,0,14,1,0,0,0,0,0,0,389500,1,1,3.2997509524145885,389.8109342402216,658.4188218144919,585.0841914958397,495.99978579346487,683.7058867458443,339.8752540933263,206.69244897464364,3.2997509524145885,8.203577736937952,True,False,False
4.0,3.0,1,0,9,0,0,0,1,0,0,0,174000,0,0,564.0377484404926,338.09902705470654,313.36958894558984,24.75373314000483,203.8248666755423,459.0124193826473,448.92787066812235,766.244193560977,24.75373314000483,4.356708826689592,False,False,True
4.0,3.0,1,0,10,0,1,0,1,0,0,0,240000,0,0,575.9878819423877,331.5006150454326,289.5592496521523,31.760452673476294,229.83982151565925,437.32460931595335,472.3932081516889,777.2570106954269,31.760452673476294,5.170483995038151,False,False,True
4.0,2.0,0,0,9,0,0,0,0,0,0,0,284300,0,0,22.839771283821577,386.52553636792095,652.2768353082583,570.6035022849313,477.72053104354757,682.1044521729834,320.5267832564502,223.1770634246833,22.839771283821577,4.406719247264253,True,False,False
14.0,8.0,0,0,15,0,0,0,0,0,0,0,442100,1,1,393.1319449829576,665.9007232009707,868.5102830872635,644.9835231136924,449.378932861284,952.8898745821932,180.44851798163688,493.90925629013475,180.44851798163688,5.6131281063880705,False,False,True
3.0,2.0,0,0,13,0,1,1,1,0,0,0,750000,1,1,691.1012545672382,302.1096707447588,144.73933584708763,456.83847255762635,628.8404871865648,18.12921927293334,787.7454156759449,841.107652613087,18.12921927293334,4.48863636973214,True,False,False
2.0,1.0,0,0,12,0,1,0,1,0,0,0,239000,1,1,691.1051746119489,302.0428204918682,144.04098127478747,456.22005801019975,628.3298806668367,18.82381606893866,787.4283803636345,841.2440024039108,18.82381606893866,3.7612001156935624,True,False,False
1.0,1.0,0,0,6,0,0,0,0,0,0,0,137500,1,1,638.0379009019388,252.98428841342354,26.474579618610527,321.80285717066556,501.18880801362354,148.24142474535694,682.5330655327996,809.6480997357318,26.474579618610527,7.377133712833954,True,False,False
4.0,3.0,1,0,3,0,1,0,1,0,0,0,385000,0,0,623.3520966658772,236.468600100908,45.52853100774843,327.49249702723665,501.4194958586074,140.60293771708953,675.9724252134906,793.234147630697,45.52853100774843,4.68213122712422,False,False,True
6.0,4.0,0,0,13,0,0,0,0,0,0,0,385000,1,1,619.6666570361845,233.6665951361105,45.909954152204946,321.40683666572505,495.1333112952937,146.6707887638532,670.2119303757712,790.4043381495811,45.909954152204946,5.303304908059076,False,False,True
5.0,3.0,0,0,15,0,0,1,0,0,0,0,1345000,1,1,1.038848770189562,392.4919342624446,661.4210750372408,588.7488392499314,499.5816756539586,686.1260490188012,342.4497658628252,203.00347258298407,1.038848770189562,4.770684624465665,True,False,False
6.0,4.0,0,0,5,0,0,0,1,0,0,0,312000,0,0,416.48187585937353,632.2756161347974,811.8880065209264,567.773266236169,364.8868298827105,908.3626520047526,118.59720707216621,548.8696692385207,118.59720707216621,7.129297548929373,False,False,True
1.0,1.0,0,0,11,0,0,0,0,0,0,0,280000,0,0,1.2222755312719702,392.4609042836195,661.5330168859342,589.3557573484001,500.4539143168403,685.9895103858099,343.5093178758513,202.2925331405953,1.2222755312719702,7.737616282857904,True,False,False
7.0,5.0,0,0,7,0,0,0,0,0,0,0,615000,1,1,112.73101962020147,495.6998543155568,757.3671889260108,648.6711342532894,526.0497744924083,792.1608873234463,313.7447601619873,194.15676580339246,112.73101962020147,5.638354669333745,False,False,True
4.0,3.0,0,0,4,0,0,0,0,0,0,0,168000,0,0,113.76210900530553,502.9858450504466,767.8942251434929,667.4056073531012,548.5120466336274,798.0743292435806,338.1454396222113,170.02601815695377,113.76210900530553,4.795790545596741,False,False,True
3.0,2.0,0,0,8,0,0,1,0,0,0,0,215000,1,1,379.4903837281298,361.6952290707881,598.2014262912244,713.9546567458985,735.7812878055067,529.6585655950832,688.4933096342542,399.54863164112265,361.6952290707881,6.520621127558696,True,False,False
3.0,2.0,1,0,8,1,0,0,0,0,0,0,374000,0,0,4.963872852315959,386.5735564801675,655.6815784241015,584.5572373986171,497.15539273154883,680.1452350147609,343.2837104477546,206.686880197149,4.963872852315959,6.505784060128229,True,False,False
6.0,4.0,0,0,16,0,1,1,1,0,0,0,950000,0,0,37.827933130703244,420.2618418686103,691.9800937995803,625.7903631808326,535.9553882517647,710.9829885163908,369.7541718002822,165.69446343405363,37.827933130703244,5.225746673713202,False,False,True
4.0,3.0,0,0,14,0,0,0,0,0,0,0,44000,0,0,322.38691623022754,208.3661069389591,390.149588173026,267.9354542869984,247.5689781706818,473.647267285963,316.30926769137454,523.3850130917798,208.3661069389591,4.624972813284271,False,False,True
10.0,5.0,0,0,5,0,0,0,0,0,0,0,214000,0,0,176.24863481712993,529.0344697843403,806.0190609670799,762.5049356411685,673.1871160476205,805.8679266168308,487.1704709329012,28.52242150136174,28.52242150136174,5.198497031265826,False,False,True
6.0,5.0,0,0,13,0,0,0,0,0,0,0,257500,1,1,265.4989256638727,145.30920807324202,396.7571922975619,361.2381115970283,359.9996955984039,441.6558899517752,379.1166786959781,452.52572397361337,145.30920807324202,5.37989735354046,False,False,True
5.0,2.0,0,0,16,0,0,1,1,0,0,0,660000,1,1,685.7131810471024,296.9093044993805,144.70941179398355,455.3339389805955,626.1250066340532,15.437334455336606,783.6067844911569,835.5145498733223,15.437334455336606,4.77912349311153,False,False,True
3.0,2.0,0,0,24,0,1,1,1,0,0,0,430000,0,0,686.376954776854,299.0779898289742,157.63132982865795,466.9063767591207,635.8690230952539,2.527876551014674,789.9763362228833,833.7362333276915,2.527876551014674,4.31748811353631,True,False,False
2.0,1.0,0,0,8,0,1,0,0,0,0,0,145000,1,1,685.414971398435,298.28259227281353,158.56751136222505,467.4459025401386,636.0493153615575,0.989040966182803,789.6495044330937,832.559934946427,0.989040966182803,5.799092654460526,True,False,False
2.0,1.0,0,0,2,0,0,0,0,0,0,0,370000,0,0,6.0598672032031855,391.64703543793485,659.7882894215162,584.6200560882424,494.2779952633753,685.8377602684642,336.6782468903159,207.66473901257794,6.0598672032031855,3.6888794541139363,True,False,False
4.0,2.0,0,0,7,0,0,0,0,0,0,0,799000,0,0,4.1463783718618945,390.5784313868155,659.0119610068505,584.974875541625,495.3982790896234,684.5851599107392,338.6788768858778,206.9894931934067,4.1463783718618945,4.418840607796598,True,False,False
6.0,4.0,0,0,12,0,0,1,0,0,0,0,80000,1,1,316.9080057935216,411.0607099574624,584.6487030477039,367.58983231176904,203.3263213556112,680.2347374217331,110.61108396492526,507.29603174096036,110.61108396492526,4.795790545596741,False,False,True
4.0,3.0,0,0,9,0,0,0,1,0,0,0,230000,1,1,529.276382104638,154.40573474058294,131.63261855600896,274.581635565967,421.2592497423485,217.5302432452986,578.5552838268566,705.9154718392505,131.63261855600896,4.709530201312334,False,False,True
5.0,3.0,0,0,3,0,1,0,1,0,0,0,260000,1,1,510.50197331943303,133.17630903070466,149.97875133658115,284.5358493834773,421.7771653451214,222.34309365627587,569.3533739030328,685.6977633186051,133.17630903070466,4.61512051684126,False,False,True
2.0,1.0,0,0,9,0,1,0,0,0,0,0,100000,0,0,462.4186300773141,134.755026878808,297.81420518348745,474.7900524406091,569.5677948358843,242.42153941391757,640.0075812249776,593.1129311185675,134.755026878808,7.727535110475448,True,False,False
2.0,1.0,1,0,6,1,0,0,0,0,0,0,465000,1,1,3.5906927720177007,392.8501037045557,662.2603191531127,591.1984403334644,502.8221324225661,686.1150452011734,346.0948709371615,200.24740020122263,3.5906927720177007,3.8066624897703196,True,False,False
10.0,7.0,0,0,17,0,1,1,0,0,0,0,1166000,0,0,686.0416820565342,298.8832207274982,158.5812560118673,467.6430523232067,636.3847631311229,1.445340580327858,790.1438272514832,833.205921701859,1.445340580327858,5.638354669333745,False,True,False
4.0,2.0,1,0,9,0,1,0,0,0,0,0,153300,0,0,311.2724670434014,295.1900620474371,549.3192995941309,639.188026707162,653.5208437977849,500.7753530724025,608.346468148198,366.8377553139229,295.1900620474371,4.465908118654584,True,False,False
2.0,1.0,0,0,4,1,0,1,0,0,0,0,599000,1,1,3.606059792961316,392.7353262337259,661.2403992549829,587.0997003885252,497.12180973336945,686.6686844826321,339.3687775438972,204.99268598589174,3.606059792961316,6.317164686747284,True,False,False
5.0,3.0,0,0,10,0,0,0,0,0,0,0,313000,1,0,58.16714852526939,411.92576705682995,686.532211967356,635.6996620395498,555.3682945424044,698.4518259771346,399.09317133800084,155.69851561265887,58.16714852526939,4.795790545596741,False,False,True
11.0,8.0,0,0,17,0,0,0,0,0,0,0,699000,1,1,132.62566720102024,502.67312247655644,758.9558787985268,636.2096775214534,505.0884092393397,800.3515482884274,283.75637220610605,226.16317151823924,132.62566720102024,5.4638318050256105,False,False,True
4.0,3.0,1,0,5,0,0,0,0,0,0,0,409000,0,0,398.3939786031579,588.8227234498377,763.000789883091,518.1522429359107,316.5890614491569,861.5668024991744,74.02054756965062,546.0352372758495,74.02054756965062,4.465908118654584,False,False,True
4.0,3.0,0,0,7,0,0,0,0,0,0,0,480000,0,0,396.0936339724159,4.597613900200006,273.3242895929289,359.0150229507149,437.2016599865366,293.59034411551755,518.5336253386499,561.1733495451717,4.597613900200006,6.658011045870748,True,False,False
3.0,2.0,0,0,3,0,0,0,0,0,0,0,445000,0,0,637.021228172411,251.9960381803066,27.2987067243913,321.3315984032636,500.4851046969616,148.53132703203656,681.6162415087782,808.6541266461893,27.2987067243913,4.276666119016055,False,False,True
3.0,2.0,1,0,4,1,0,0,0,0,0,0,456000,0,0,9.390812727317323,384.9840609730613,654.9136899630132,586.9352853331192,501.43886235392404,677.9262108747891,349.37190436782157,203.85478135404287,9.390812727317323,4.110873864173311,True,False,False
3.0,2.0,0,0,6,0,1,0,0,0,0,0,500000,0,0,395.44383604599057,4.010881359460458,274.1231963605684,359.7042391945553,437.5579867464027,294.0936006095093,518.4194161368118,560.4027107579062,4.010881359460458,6.548219102762372,True,False,False
3.0,2.0,1,0,6,0,1,0,0,0,0,0,204500,0,0,115.44449764459026,497.8278805045996,759.1539522864771,649.2978727447834,525.7985318531967,794.3886817327618,312.26951447426507,195.94900102372648,115.44449764459026,4.189654742026425,True,False,False
2.0,1.0,0,0,4,1,0,0,0,0,0,0,209000,0,0,12.299621420797006,403.6938937267615,672.3469284688377,597.0079967326741,504.6806284159018,697.4007383915223,341.5712806859379,196.04196562813374,12.299621420797006,6.063785208687608,True,False,False
2.0,1.0,0,0,4,1,0,0,0,0,0,0,238000,0,0,13.387043619483972,404.83241507933286,673.5305335411464,598.172025781668,505.6601815075062,698.4941978244335,342.04538028918915,194.9605035586586,13.387043619483972,6.063785208687608,True,False,False
2.0,1.0,1,0,4,0,0,0,0,0,0,0,242000,0,0,18.057132038863354,385.6919606736277,656.8812819633558,593.5516635730246,510.38473866475016,677.4644695568903,359.6324304594241,196.96955646280435,18.057132038863354,6.186208623900494,True,False,False
3.0,2.0,0,0,3,0,0,0,0,0,0,0,259000,0,0,393.48401728548356,461.03528437176857,603.7205739337849,350.68391790135996,156.08992600807903,713.1534420552063,119.11787357123046,580.692014305154,119.11787357123046,4.2626798770413155,False,False,True
3.0,2.0,0,0,3,1,0,0,0,0,0,0,322000,0,0,12.091365472107164,386.13679949781107,653.6393174133805,577.3133843097036,487.2696578936161,680.7868506123623,331.90589829799904,214.9617905245681,12.091365472107164,4.110873864173311,True,False,False
3.0,2.0,0,0,2,1,0,0,0,0,0,0,225000,1,1,261.50150552521615,173.43425287957288,448.1089674122343,498.0426860211858,512.0382729511838,437.69841480016385,495.6962733876843,394.86024276495004,173.43425287957288,4.02535169073515,True,False,False
2.0,1.0,1,0,5,0,1,0,0,0,0,0,220000,0,0,366.6300198606349,25.51364547475588,302.99495751588717,371.5418999123159,434.9729184120145,321.28255230468665,500.50038196190127,531.2726033452864,25.51364547475588,6.115892125483034,True,False,False
3.0,2.0,0,0,3,1,0,0,0,0,0,0,329688,0,0,11.681249017201061,386.00076206362144,653.5821666659774,577.527013995671,487.64674927411704,680.6048355044999,332.4344099739417,214.67673675406527,11.681249017201061,6.434546518787453,True,False,False
2.0,1.0,0,0,3,1,0,0,0,0,0,0,396000,0,0,3.483810689982789,394.7717802407509,663.8817103612413,591.4749075084584,502.0860086360034,688.2447940279251,344.013434549337,200.31928205740422,3.483810689982789,5.924255797414532,True,False,False
3.0,2.0,1,0,4,0,0,0,0,0,0,0,544000,0,0,175.74939648358165,536.6278497946953,787.4326371209033,648.7649917915066,505.36646351050746,834.7100973780679,266.6618986117708,256.1806303293005,175.74939648358165,4.0943445622221,True,False,False
3.0,2.0,0,0,3,0,0,0,0,0,0,0,276000,0,0,505.3474990918855,436.9845676972997,502.2897642981271,206.630478686276,7.0828393764539905,634.7263646715473,282.1755252923453,705.1105799557929,7.0828393764539905,4.343805421853684,False,False,True
4.0,3.0,0,0,3,0,0,0,0,0,0,0,330000,0,0,392.55678838892226,461.08088257872737,604.2809622800934,351.62338301830187,157.22104236924102,713.5215906876588,117.99683877596475,579.6554347564652,117.99683877596475,4.543294782270004,False,False,True
3.0,2.0,0,0,4,0,0,0,0,0,0,0,369000,0,0,616.0484219125009,279.12298107386664,137.18282514514092,181.7456935419206,375.89353139388373,290.9134987502426,589.9708002873069,806.010352312074,137.18282514514092,4.406719247264253,True,False,False
3.0,2.0,1,0,3,1,0,0,0,0,0,0,357000,1,1,684.8093718946294,295.221491372838,136.38216530347452,447.7221114763751,619.5783170948787,23.815840635810176,779.1060616997611,836.1430561232763,23.815840635810176,4.174387269895637,True,False,False
3.0,2.0,0,0,3,0,1,0,0,0,0,0,310000,0,0,325.8731500154767,589.8236865243297,797.2358088590876,586.5326271771424,400.66112246659134,878.1188152815714,125.48765518604205,447.3321599745331,125.48765518604205,4.2626798770413155,True,False,False
2.0,1.0,1,0,5,1,0,0,0,0,0,0,238000,0,0,14.063181245194858,405.54028501803,674.2882066362135,598.9923198101435,506.4059601159736,699.1581074317413,342.5065097115353,194.16885965998796,14.063181245194858,3.784189633918261,True,False,False
3.0,2.0,1,0,5,0,1,0,0,0,0,0,165000,0,0,407.0249736049482,20.95431418102486,258.69783500503013,342.64672285165443,426.5633727783869,287.0369887422019,517.2527119806732,575.2556949978833,20.95431418102486,6.396929655216146,True,False,False
3.0,2.0,1,0,4,1,0,0,0,0,0,0,548000,0,0,176.04386582661192,536.6039958792657,787.2890338814177,648.3801654574027,504.8521224014421,834.6892838240965,266.03320071237374,256.8256192687126,176.04386582661192,4.0943445622221,True,False,False
2.0,1.0,1,0,4,1,0,0,0,0,0,0,142000,0,0,407.2467461507381,20.7728224110099,258.6218854191238,343.1227126925628,427.1436941429424,286.65453046064357,517.7760433911862,575.344224660537,20.7728224110099,6.09807428216624,True,False,False
2.0,1.0,0,0,4,0,1,0,0,0,0,0,168360,0,0,9.962552987744676,391.75790734512844,662.0272290934561,594.237492015143,507.7594850821199,684.3197433334408,352.69627994878437,196.6679496592129,9.962552987744676,6.0063531596017325,True,False,False
4.0,3.0,1,0,5,1,0,0,0,0,0,0,653000,0,0,8.669013109258119,385.72118858771296,653.858517447126,579.629208798802,490.7458387546873,679.979525671697,336.25176977505123,212.15695682150857,8.669013109258119,4.394449154672439,True,False,False
4.0,3.0,0,0,3,0,0,0,0,0,0,0,297000,0,0,392.3646572644935,460.57918301269734,603.7742106854737,351.2054693534365,156.93703633122948,713.0041074411971,118.29537656408593,579.5463995364031,118.29537656408593,4.454347296253507,False,False,True
2.0,1.0,0,0,4,0,1,0,0,0,0,0,265000,0,0,33.96906503357943,376.5532636280649,649.3044306424573,593.9774171434818,516.482360122167,666.6718374574431,372.67365290777246,197.29589411133094,33.96906503357943,6.150602768446279,True,False,False
3.0,2.0,1,0,4,1,0,0,0,0,0,0,253200,0,0,202.31486715476916,545.8517097212866,789.486693051552,636.0223100095717,483.68514322723377,843.6729520766719,235.47158165947323,293.63269340553563,202.31486715476916,4.127134385045092,True,False,False
3.0,2.0,0,0,5,1,0,1,0,0,0,0,685000,0,0,9.261689140584373,398.8560221457656,666.994395601157,590.6835156112554,498.592412387746,692.9705899881354,337.28503693502756,202.33947958176677,9.261689140584373,4.248495242049359,True,False,False
2.0,1.0,0,0,3,0,1,0,0,0,0,0,195000,0,0,401.1962042397729,615.7052916290519,797.1118377359718,556.2288188613519,355.1990196346895,892.5095382569993,102.7979611276614,536.7485887190868,102.7979611276614,3.6888794541139363,True,False,False
2.0,1.0,0,0,4,0,1,0,0,0,0,0,312000,0,0,7.45640895571008,388.74747807430055,656.7910318622486,581.7687474285115,491.9742105178733,683.0334537148138,335.78404833221816,210.33234219382655,7.45640895571008,8.201111644442758,True,False,False
3.0,2.0,1,0,6,0,0,0,0,0,0,0,228000,0,0,44.67231384268382,435.68313182221647,705.141681099173,628.0315327194802,530.1535570912016,728.4134668016858,353.30908255182163,168.7032774186582,44.67231384268382,4.110873864173311,True,False,False
2.0,1.0,0,0,3,1,0,0,0,0,0,0,359000,0,0,12.540786612987725,390.93132306737124,658.1426456871661,580.1269639219006,488.4115943481139,685.7034922314921,330.2042177226951,212.87344919435165,12.540786612987725,6.056784013228625,True,False,False
2.0,1.0,0,0,3,1,0,0,0,0,0,0,271663,0,0,11.344248564565092,386.5058144850639,654.1002408594339,578.0037989388825,488.01820959428625,681.0967001980734,332.5492979170334,214.235876467745,11.344248564565092,6.124683390894205,True,False,False
4.0,3.0,1,0,7,0,1,0,0,0,0,0,390000,0,0,695.9739904398416,307.96363407053815,47.526085422218586,363.7554072118993,552.4332096357317,130.08169091419327,741.3631016612991,864.4407256524262,47.526085422218586,4.543294782270004,True,False,False
5.0,4.0,0,0,3,0,0,0,0,0,0,0,490000,0,0,31.617998803224054,376.31032490474655,648.7748643794819,592.2069413538345,514.0985379736773,666.7973659427666,369.9523311999212,198.86481161027942,31.617998803224054,4.532599493153256,False,False,True
4.0,3.0,1,0,4,1,0,0,0,0,1,0,510000,0,0,401.07364519163565,615.3267958939308,796.6676355088107,555.7589214135473,354.73313712664265,892.0936958684177,102.37501935672634,536.7790726388637,102.37501935672634,4.454347296253507,True,False,False
4.0,3.0,0,0,3,0,0,0,0,0,0,0,332000,0,0,504.9268936532093,436.94729108575814,502.5504481173458,207.04107986455318,6.55630375994853,634.9114307320818,281.6461428335699,704.669815191407,6.55630375994853,4.418840607796598,False,False,True
3.0,2.0,1,0,5,1,0,0,0,0,0,0,345500,0,0,34.443971712569,418.6189657180269,689.9812109782307,622.5348196818212,532.248792406075,709.7571218588535,366.14089000971836,169.16865594933805,34.443971712569,4.219507705176107,True,False,False
2.0,1.0,1,0,5,0,0,0,0,0,0,0,379000,0,0,174.96608244717052,536.5413118042297,787.617655235281,649.5156804861417,506.4348623772578,834.6156427803543,268.0339773658158,254.70310462660908,174.96608244717052,3.8066624897703196,True,False,False
5.0,4.0,1,0,7,0,0,1,0,0,0,0,1141400,0,0,392.6879255293,2.2727456822445733,275.8789363642991,357.7027654057961,434.22345572825145,297.3977515353195,514.5844059496735,558.4054662808073,2.2727456822445733,7.286191714702382,True,False,False
3.0,2.0,1,0,3,1,0,0,0,0,0,0,320000,0,0,401.45745867511636,616.4967353292717,798.0386440212502,557.2076679878837,356.168874379864,893.3779739911366,103.68216143723649,536.690881158923,103.68216143723649,4.143134726391533,True,False,False
4.0,3.0,1,0,5,1,0,0,0,0,0,0,720000,0,0,9.63049324778507,384.9132917089283,654.8772705058193,587.0342962546754,501.62030746234007,677.8275343932786,349.632348683992,203.74095012065692,9.63049324778507,6.76849321164863,True,False,False
2.0,1.0,0,0,3,0,0,0,0,0,0,0,239000,0,0,12.523306762171325,403.9365112381911,672.6062511332816,597.287096171399,504.9330588324385,697.6286811596386,341.72469795457584,195.7729681747611,12.523306762171325,3.7376696182833684,True,False,False
2.0,1.0,1,0,4,1,0,0,0,0,0,0,187000,0,0,18.106991898832412,395.4531210713382,666.6169967640122,601.704210845741,516.1768020661638,687.114387373832,360.5702173614998,188.97000304501267,18.106991898832412,8.371936178759098,True,False,False
2.0,1.0,1,0,4,0,0,0,0,0,0,0,365000,0,0,175.36901574057828,536.2281230227409,787.0509142452925,648.4668855807826,505.1531659708168,834.3100748477723,266.5896068560394,256.05681016002944,175.36901574057828,3.7376696182833684,True,False,False
3.0,2.0,0,0,5,1,0,0,0,0,0,0,319000,0,0,33.945426471015274,376.3919831673244,649.1338195040811,593.7894101250853,516.3110610157315,666.5253901734328,372.56747507724765,197.48432033468228,33.945426471015274,6.416732282512326,True,False,False
4.0,3.0,1,0,6,0,0,0,0,0,0,0,326000,0,0,494.0057233650159,438.11568481766034,512.0173171726798,220.4056564835533,9.34053411436899,642.3028536625054,266.1356729300066,693.0090422414553,9.34053411436899,6.761572768804055,True,False,False
3.0,2.0,0,0,3,1,0,0,0,0,0,0,281333,0,0,12.322273374253493,403.63593686102695,672.2174500022832,596.6456632490695,504.2036232700562,697.394395174313,341.03314183644125,196.47201706265207,12.322273374253493,4.174387269895637,True,False,False
5.0,4.0,1,0,5,1,0,0,0,0,0,0,462000,0,0,9.914243299882072,400.93860387406676,669.419955834873,593.9237738875123,501.9380262862932,694.7972284016847,339.9888803184702,198.9933612069608,9.914243299882072,4.663439094112067,True,False,False
3.0,2.0,1,0,5,0,1,1,0,0,0,0,434000,0,0,416.08846182726467,110.35685697861908,321.9375135898328,466.02102591418355,544.5491819053806,283.48540600576155,600.2556528458048,549.3818478286944,110.35685697861908,4.204692619390966,True,False,False
3.0,2.0,0,0,6,0,1,0,0,0,0,0,479000,0,0,175.34827091879666,537.0787155996677,788.1809466591104,650.0692241560021,506.93060583329725,835.1519062121846,268.3918382389154,254.598020292355,175.34827091879666,4.219507705176107,True,False,False
5.0,4.0,1,0,8,0,0,0,0,0,0,0,415900,0,0,17.204454156936954,374.94384680567174,644.701036448692,577.7207897604563,494.40385989335726,668.1572142743272,347.3827023276228,212.86136567571464,17.204454156936954,4.532599493153256,True,False,False
4.0,3.0,0,0,4,1,0,0,0,0,0,0,448000,0,0,12.361026649540808,385.9284538918493,656.3862068449591,590.202790553008,505.49625411463836,678.3983739543185,353.62183438658826,200.44586773839845,12.361026649540808,4.394449154672439,True,False,False
4.0,3.0,0,0,3,1,0,0,0,0,0,0,313863,0,0,12.865180683901068,404.2453310285708,672.874032544813,597.3690991251002,504.8691738374871,697.9634667882661,341.45620421953055,195.76914949465396,12.865180683901068,4.394449154672439,True,False,False
4.0,3.0,1,0,4,1,0,0,0,0,0,0,289070,0,0,29.596473264065374,419.9569024864756,687.5634027614183,606.338687701123,508.4415108306003,714.199887066015,336.0973580595687,190.52070737582812,29.596473264065374,6.704414354964107,True,False,False
4.0,3.0,0,0,4,0,0,0,0,0,0,0,550000,0,0,11.383413512026374,386.1924856444842,653.8065277700994,577.8232026596575,487.94846589176205,680.7747787796702,332.66646364953556,214.37350095509646,11.383413512026374,4.48863636973214,False,False,True
4.0,3.0,1,0,4,0,1,0,0,0,0,0,438000,0,0,9.629848309691399,386.2595137122512,656.344624488309,588.7302873071583,503.21895870769146,679.0534718242407,350.6936283328786,202.04612081573592,9.629848309691399,4.61512051684126,True,False,False
5.0,4.0,0,0,3,0,1,0,0,0,0,0,680000,0,0,11.212905551232742,386.4405688666164,654.061697434231,578.0603312155287,488.1350477139351,681.0159426304953,332.72782504422696,214.15339754878815,11.212905551232742,4.867534450455582,True,False,False
2.0,1.0,0,0,4,1,0,0,0,0,0,0,280000,0,0,11.80734304433774,380.0266483952276,649.4866396733745,580.6329251547429,495.492328388859,673.4104515769897,345.4474122368496,210.1545569515195,11.80734304433774,8.462737005620179,True,False,False
3.0,2.0,1,0,5,1,0,0,0,0,0,0,214200,0,0,70.98053776121952,321.39719413239425,589.4999200204195,526.8199528988986,455.78994142335284,616.435012949395,338.55702393559983,264.54556002388006,70.98053776121952,6.391917113392602,True,False,False
5.0,4.0,0,0,4,0,1,0,0,0,0,0,950000,0,0,17.850008565487624,406.97684797248877,674.5815814703535,595.2900050392316,500.36231998884836,701.3503652484774,334.3409809625171,199.37578895442323,17.850008565487624,4.882801922586371,True,False,False
5.0,4.0,0,0,6,0,0,0,1,0,0,0,431500,0,0,337.36234605172297,512.49869748214,694.5069359147086,466.43731594325607,278.0542358256807,788.2163379506359,5.525740588387184,501.5617282959857,5.525740588387184,4.820281565605037,False,False,True
